epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,735.267,1.26943,0.56688,0.83478,0.93979,0.9192,0.9164,0.47772,1.48333,0.68146,0.84727,0.000728719,0.000728719,0.000728719
101,741.979,1.28986,0.57941,0.83732,0.92664,0.91217,0.9167,0.48399,1.51269,0.68194,0.84851,0.000721645,0.000721645,0.000721645
102,748.638,1.24182,0.55984,0.82576,0.91769,0.91223,0.91771,0.47832,1.58391,0.67601,0.85753,0.000714571,0.000714571,0.000714571
103,755.54,1.24458,0.56168,0.82618,0.93501,0.91003,0.92644,0.49071,1.51059,0.67585,0.84708,0.000707498,0.000707498,0.000707498
104,762.181,1.22894,0.55086,0.83048,0.92358,0.92005,0.92366,0.48624,1.52478,0.68286,0.8481,0.000700424,0.000700424,0.000700424
105,768.821,1.24586,0.55677,0.82686,0.93078,0.90746,0.92721,0.48783,1.54906,0.67278,0.85191,0.000693351,0.000693351,0.000693351
106,775.473,1.22478,0.54655,0.83029,0.93012,0.91468,0.92066,0.48714,1.5324,0.66744,0.85316,0.000686277,0.000686277,0.000686277
107,782.105,1.21919,0.55134,0.8292,0.93153,0.92327,0.92263,0.48485,1.52239,0.65787,0.85147,0.000679204,0.000679204,0.000679204
108,788.768,1.19869,0.54396,0.82874,0.93605,0.91564,0.93098,0.48499,1.55506,0.66191,0.85345,0.00067213,0.00067213,0.00067213
109,795.407,1.21246,0.53767,0.82568,0.92159,0.91186,0.92712,0.49227,1.52965,0.65836,0.85196,0.000665057,0.000665057,0.000665057
110,802.066,1.18205,0.53685,0.82109,0.93047,0.92444,0.92843,0.49152,1.48549,0.6561,0.84545,0.000657983,0.000657983,0.000657983
111,808.679,1.21859,0.54138,0.82321,0.93611,0.90403,0.92399,0.49945,1.52252,0.67411,0.8493,0.000650909,0.000650909,0.000650909
112,815.581,1.20837,0.5386,0.82183,0.93326,0.91389,0.93378,0.49844,1.53015,0.65779,0.84992,0.000643836,0.000643836,0.000643836
113,822.179,1.20403,0.53803,0.82348,0.92872,0.93275,0.9448,0.50911,1.49321,0.64106,0.84598,0.000636762,0.000636762,0.000636762
114,828.967,1.20483,0.53966,0.82748,0.93753,0.91627,0.93737,0.49336,1.51612,0.66445,0.84774,0.000629689,0.000629689,0.000629689
115,835.58,1.21209,0.53948,0.81971,0.9333,0.91892,0.93234,0.50157,1.50262,0.64459,0.84484,0.000622615,0.000622615,0.000622615
