epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,945.779,1.39468,0.64614,0.82862,0.94104,0.93925,0.96555,0.47837,1.75563,0.73756,0.8681,0.0011719,0.0011719,0.0011719
62,960.373,1.46392,0.66524,0.8375,0.94846,0.94622,0.95868,0.48806,1.67167,0.68019,0.85939,0.00116365,0.00116365,0.00116365
63,974.904,1.38157,0.64695,0.83281,0.97154,0.96963,0.97244,0.50559,1.62465,0.7014,0.85863,0.0011554,0.0011554,0.0011554
64,989.432,1.39116,0.62828,0.82351,0.96659,0.95253,0.9611,0.49264,1.63721,0.69423,0.86192,0.00114715,0.00114715,0.00114715
65,1004.2,1.36219,0.62827,0.82756,0.95693,0.97195,0.97394,0.50888,1.58582,0.69662,0.85347,0.00113889,0.00113889,0.00113889
66,1018.78,1.3591,0.62833,0.82163,0.97808,0.9805,0.98848,0.50971,1.56947,0.66132,0.84809,0.00113064,0.00113064,0.00113064
67,1033.37,1.37772,0.63036,0.82934,0.944,0.95452,0.96585,0.50285,1.59387,0.69664,0.85543,0.00112239,0.00112239,0.00112239
68,1047.92,1.40802,0.63142,0.83091,0.99354,0.94717,0.98356,0.51265,1.58525,0.73009,0.85534,0.00111414,0.00111414,0.00111414
69,1062.48,1.33145,0.61909,0.82158,0.96831,0.97664,0.97558,0.53613,1.53698,0.63955,0.8506,0.00110589,0.00110589,0.00110589
70,1077.06,1.32429,0.59719,0.8217,0.98433,0.98016,0.98907,0.5415,1.52086,0.66408,0.84579,0.00109764,0.00109764,0.00109764
71,1091.99,1.33271,0.60798,0.82242,0.96574,0.97401,0.98474,0.53072,1.55769,0.65607,0.8477,0.00108938,0.00108938,0.00108938
72,1106.56,1.38299,0.61717,0.8273,0.94992,0.95702,0.96496,0.50845,1.59049,0.69064,0.85123,0.00108113,0.00108113,0.00108113
