epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,705.038,1.18395,0.53679,0.81002,0.94807,0.97196,0.97996,0.50937,1.59033,0.641,0.85303,0.000627292,0.000627292,0.000627292
128,710.384,1.17542,0.55035,0.8066,0.93357,0.95765,0.9628,0.51937,1.57219,0.64958,0.84866,0.00061904,0.00061904,0.00061904
129,715.89,1.17496,0.52224,0.8104,0.95249,0.97625,0.97167,0.51075,1.56289,0.65843,0.8505,0.000610789,0.000610789,0.000610789
130,721.5,1.16482,0.53172,0.80903,0.94752,0.97196,0.96528,0.51271,1.5529,0.66206,0.84958,0.000602537,0.000602537,0.000602537
131,727.037,1.13207,0.52734,0.80732,0.97008,0.97487,0.98172,0.50276,1.59252,0.64346,0.85433,0.000594286,0.000594286,0.000594286
132,732.519,1.18046,0.53461,0.81023,0.94937,0.94928,0.96099,0.518,1.60904,0.66545,0.85016,0.000586034,0.000586034,0.000586034
133,737.993,1.15993,0.52622,0.80772,0.9671,0.96262,0.97624,0.51826,1.56906,0.65649,0.84928,0.000577782,0.000577782,0.000577782
134,743.564,1.1183,0.51615,0.80603,0.9707,0.96962,0.97436,0.5183,1.55633,0.64445,0.84792,0.000569531,0.000569531,0.000569531
135,749.024,1.14381,0.52261,0.81029,0.95774,0.9665,0.96874,0.51906,1.5499,0.64408,0.84855,0.000561279,0.000561279,0.000561279
136,754.595,1.14439,0.52736,0.80736,0.95287,0.9612,0.97191,0.50766,1.58673,0.65073,0.85139,0.000553027,0.000553027,0.000553027
137,760.05,1.12106,0.51136,0.80428,0.95645,0.96729,0.9717,0.50531,1.58116,0.68098,0.85065,0.000544776,0.000544776,0.000544776
138,765.582,1.11628,0.50706,0.81238,0.95569,0.9393,0.95516,0.50961,1.55567,0.65902,0.85127,0.000536524,0.000536524,0.000536524
139,771.369,1.15378,0.52173,0.80396,0.96584,0.96262,0.96806,0.51539,1.56294,0.65394,0.84919,0.000528272,0.000528272,0.000528272
140,776.696,1.12016,0.50304,0.80457,0.95515,0.95657,0.96318,0.50866,1.58108,0.67221,0.85099,0.000520021,0.000520021,0.000520021
141,782.291,1.1216,0.51259,0.80191,0.97609,0.96603,0.98246,0.52218,1.55111,0.65675,0.84799,0.000511769,0.000511769,0.000511769
142,787.71,1.11713,0.5057,0.80633,0.95855,0.97042,0.98143,0.52386,1.55238,0.64316,0.85023,0.000503517,0.000503517,0.000503517
